  1.01403e+10     0.202649
  1.04251e+10     0.197693
  1.07177e+10     0.192863
  1.10187e+10     0.188148
  1.13279e+10     0.183554
  1.16458e+10     0.179072
  1.19729e+10     0.174698
  1.23089e+10     0.170435
  1.26546e+10     0.166273
  1.30098e+10     0.162218
  1.33749e+10     0.158262
  1.37505e+10     0.154400
  1.41364e+10     0.150637
  1.45335e+10     0.146963
  1.49413e+10     0.143383
  1.53607e+10     0.139890
  1.57921e+10     0.136481
  1.62353e+10     0.133158
  1.66913e+10     0.129914
  1.71597e+10     0.126753
  1.76413e+10     0.123670
  1.81368e+10     0.120659
  1.86458e+10     0.117725
  1.91695e+10     0.114860
  1.97074e+10     0.112068
  2.02605e+10     0.109345
  2.08295e+10     0.106686
  2.14141e+10     0.104095
  2.20156e+10     0.101565
  2.26334e+10    0.0990992
  2.32691e+10    0.0966917
  2.39222e+10    0.0943451
  2.45935e+10    0.0920563
  2.52843e+10    0.0898213
  2.59938e+10    0.0876430
  2.67239e+10    0.0855162
  2.74739e+10    0.0834432
  2.82449e+10    0.0814209
  2.90382e+10    0.0794465
  2.98531e+10    0.0775218
  3.06916e+10    0.0756428
  3.15529e+10    0.0738111
  3.24384e+10    0.0720242
  3.33496e+10    0.0702793
  3.42855e+10    0.0685786
  3.52485e+10    0.0669180
  3.62377e+10    0.0652993
  3.72546e+10    0.0637201
  3.83010e+10    0.0621782
  3.93759e+10    0.0606751
  4.04818e+10    0.0592075
  4.16179e+10    0.0577768
  4.27858e+10    0.0563809
  4.39875e+10    0.0550180
  4.52220e+10    0.0536893
  4.64922e+10    0.0523918
  4.77970e+10    0.0511270
  4.91382e+10    0.0498931
  5.05185e+10    0.0486881
  5.19362e+10    0.0475134
  5.33949e+10    0.0463664
  5.48934e+10    0.0452482
  5.64339e+10    0.0441571
  5.80189e+10    0.0430917
  5.96472e+10    0.0420530
  6.13225e+10    0.0410387
  6.30434e+10    0.0400498
  6.48127e+10    0.0390849
  6.66332e+10    0.0381427
  6.85030e+10    0.0372241
  7.04272e+10    0.0363270
  7.24036e+10    0.0354524
  7.44372e+10    0.0345983
  7.65262e+10    0.0337656
  7.86738e+10    0.0329530
  8.08835e+10    0.0321596
  8.31534e+10    0.0313859
  8.54889e+10    0.0306304
  8.78880e+10    0.0298937
  9.03545e+10    0.0291749
  9.28924e+10    0.0284728
  9.54992e+10    0.0277884
  9.81816e+10    0.0271199
  1.00937e+11    0.0264681
  1.03770e+11    0.0258321
  1.06684e+11    0.0252109
  1.09678e+11    0.0246052
  1.12759e+11    0.0240137
  1.15923e+11    0.0234369
  1.19176e+11    0.0228741
  1.22524e+11    0.0223244
  1.25962e+11    0.0217883
  1.29500e+11    0.0212648
  1.33134e+11    0.0207543
  1.36870e+11    0.0202561
  1.40715e+11    0.0197695
  1.44664e+11    0.0192951
  1.48727e+11    0.0188317
  1.52901e+11    0.0183798
  1.57192e+11    0.0179388
  1.61607e+11    0.0175081
  1.66142e+11    0.0170880
  1.70809e+11    0.0166778
  1.75602e+11    0.0162777
  1.80530e+11    0.0158872
  1.85601e+11    0.0155058
  1.90809e+11    0.0151340
  1.96169e+11    0.0147707
  2.01674e+11    0.0144164
  2.07334e+11    0.0140707
  2.13157e+11    0.0137330
  2.19139e+11    0.0134036
  2.25294e+11    0.0130819
  2.31617e+11    0.0127682
  2.38122e+11    0.0124617
  2.44805e+11    0.0121629
  2.51675e+11    0.0118712
  2.58744e+11    0.0115863
  2.66005e+11    0.0113084
  2.73477e+11    0.0110369
  2.81151e+11    0.0107722
  2.89042e+11    0.0105138
  2.97160e+11    0.0102614
  3.05499e+11    0.0100153
  3.14080e+11   0.00977484
  3.22894e+11   0.00954033
  3.31956e+11   0.00931142
  3.41279e+11   0.00908782
  3.50857e+11   0.00886974
  3.60712e+11   0.00865668
  3.70834e+11   0.00844891
  3.81241e+11   0.00824610
  3.91950e+11   0.00804796
  4.02949e+11   0.00785472
  4.14267e+11   0.00766595
  4.25893e+11   0.00748183
  4.37845e+11   0.00730211
  4.50142e+11   0.00712654
  4.62775e+11   0.00695530
  4.75773e+11   0.00678801
  4.89125e+11   0.00662484
  5.02852e+11   0.00646557
  5.16976e+11   0.00630996
  5.31483e+11   0.00615820
  5.46412e+11   0.00600993
  5.61746e+11   0.00586531
  5.77511e+11   0.00572414
  5.93732e+11   0.00558623
  6.10394e+11   0.00545171
  6.27538e+11   0.00532029
  6.45149e+11   0.00519211
  6.63254e+11   0.00506698
  6.81883e+11   0.00494473
  7.01019e+11   0.00482549
  7.20710e+11   0.00470898
  7.40934e+11   0.00459536
  7.61746e+11   0.00448434
  7.83124e+11   0.00437606
  8.05101e+11   0.00427035
  8.27714e+11   0.00416707
  8.50942e+11   0.00406634
  8.74842e+11   0.00396792
  8.99394e+11   0.00387193
  9.24634e+11   0.00377821
  9.50604e+11   0.00368666
  9.77282e+11   0.00359735
  1.00473e+12   0.00351009
  1.03293e+12   0.00342499
  1.06191e+12   0.00334190
  1.09174e+12   0.00326072
  1.12238e+12   0.00318154
  1.15390e+12   0.00310418
  1.18629e+12   0.00302872
  1.21958e+12   0.00295506
  1.25383e+12   0.00288309
  1.28902e+12   0.00281289
  1.32523e+12   0.00274430
  1.36242e+12   0.00267740
  1.40065e+12   0.00261209
  1.43999e+12   0.00254828
  1.48040e+12   0.00248604
  1.52198e+12   0.00242523
  1.56470e+12   0.00236591
  1.60861e+12   0.00230801
  1.65379e+12   0.00225144
  1.70020e+12   0.00219625
  1.74795e+12   0.00214234
  1.79701e+12   0.00208976
