  1.00000e+17      0.00000
  9.77237e+16      0.00000
  9.54992e+16      0.00000
  9.33253e+16      0.00000
  9.12009e+16      0.00000
  8.91253e+16      0.00000
  8.70965e+16      0.00000
  8.51139e+16      0.00000
  8.31764e+16      0.00000
  8.12830e+16  2.80260e-45
  7.94328e+16  1.68156e-44
  7.76246e+16  7.98740e-44
  7.58576e+16  3.71344e-43
  7.41312e+16  1.68016e-42
  7.24437e+16  7.37784e-42
  7.07946e+16  3.15250e-41
  6.91831e+16  1.31115e-40
  6.76083e+16  5.31154e-40
  6.60693e+16  2.09691e-39
  6.45653e+16  8.07146e-39
  6.30956e+16  3.03084e-38
  6.16596e+16  1.11077e-37
  6.02561e+16  3.97494e-37
  5.88844e+16  1.38955e-36
  5.75440e+16  4.74724e-36
  5.62341e+16  1.58568e-35
  5.49541e+16  5.18044e-35
  5.37031e+16  1.65601e-34
  5.24807e+16  5.18163e-34
  5.12860e+16  1.58759e-33
  5.01188e+16  4.76462e-33
  4.89779e+16  1.40118e-32
  4.78630e+16  4.03900e-32
  4.67735e+16  1.14161e-31
  4.57088e+16  3.16496e-31
  4.46683e+16  8.60932e-31
  4.36515e+16  2.29856e-30
  4.26579e+16  6.02513e-30
  4.16870e+16  1.55110e-29
  4.07381e+16  3.92298e-29
  3.98108e+16  9.75055e-29
  3.89045e+16  2.38237e-28
  3.80189e+16  5.72390e-28
  3.71535e+16  1.35276e-27
  3.63078e+16  3.14571e-27
  3.54813e+16  7.19981e-27
  3.46738e+16  1.62240e-26
  3.38845e+16  3.60051e-26
  3.31131e+16  7.87174e-26
  3.23594e+16  1.69591e-25
  3.16228e+16  3.60152e-25
  3.09029e+16  7.54138e-25
  3.01995e+16  1.55747e-24
  2.95120e+16  3.17335e-24
  2.88403e+16  6.38059e-24
  2.81839e+16  1.26641e-23
  2.75423e+16  2.48184e-23
  2.69154e+16  4.80364e-23
  2.63027e+16  9.18505e-23
  2.57039e+16  1.73547e-22
  2.51188e+16  3.24103e-22
  2.45471e+16  5.98402e-22
  2.39883e+16  1.09255e-21
  2.34423e+16  1.97304e-21
  2.29087e+16  3.52514e-21
  2.23872e+16  6.23248e-21
  2.18776e+16  1.09064e-20
  2.13796e+16  1.88943e-20
  2.08929e+16  3.24117e-20
  2.04174e+16  5.50662e-20
  1.99526e+16  9.26750e-20
  1.94985e+16  1.54533e-19
  1.90546e+16  2.55354e-19
  1.86209e+16  4.18224e-19
  1.81970e+16  6.79047e-19
  1.77828e+16  1.09317e-18
  1.73780e+16  1.74523e-18
  1.69824e+16  2.76351e-18
  1.65958e+16  4.34104e-18
  1.62181e+16  6.76576e-18
  1.58490e+16  1.04640e-17
  1.54882e+16  1.60621e-17
  1.51356e+16  2.44737e-17
  1.47911e+16  3.70216e-17
  1.44544e+16  5.56064e-17
  1.41254e+16  8.29422e-17
  1.38038e+16  1.22876e-16
  1.34896e+16  1.80824e-16
  1.31826e+16  2.64364e-16
  1.28825e+16  3.84026e-16
  1.25893e+16  5.54354e-16
  1.23027e+16  7.95307e-16
  1.20226e+16  1.13412e-15
  1.17490e+16  1.60771e-15
  1.14815e+16  2.26586e-15
  1.12202e+16  3.17530e-15
  1.09648e+16  4.42500e-15
  1.07152e+16  6.13284e-15
  1.04713e+16  8.45435e-15
  1.02329e+16  1.15935e-14
  1.00000e+16  1.58163e-14
  9.77237e+15  2.14683e-14
  9.54992e+15  2.89958e-14
  9.33255e+15  3.89725e-14
  9.12011e+15  5.21325e-14
  8.91251e+15  6.94106e-14
  8.70963e+15  9.19916e-14
  8.51139e+15  1.21371e-13
  8.31764e+15  1.59428e-13
  8.12830e+15  2.08511e-13
  7.94328e+15  2.71549e-13
  7.76248e+15  3.52171e-13
  7.58578e+15  4.54867e-13
  7.41310e+15  5.85158e-13
  7.24435e+15  7.49807e-13
  7.07946e+15  9.57076e-13
  6.91831e+15  1.21702e-12
  6.76083e+15  1.54183e-12
  6.60693e+15  1.94620e-12
  6.45655e+15  2.44783e-12
  6.30958e+15  3.06796e-12
  6.16595e+15  3.83196e-12
  6.02559e+15  4.77004e-12
  5.88844e+15  5.91806e-12
  5.75440e+15  7.31850e-12
  5.62341e+15  9.02139e-12
  5.49541e+15  1.10857e-11
  5.37031e+15  1.35804e-11
  5.24808e+15  1.65863e-11
  5.12861e+15  2.01975e-11
  5.01187e+15  2.45232e-11
  4.89778e+15  2.96904e-11
  4.78630e+15  3.58455e-11
  4.67735e+15  4.31574e-11
  4.57088e+15  5.18206e-11
  4.46683e+15  6.20575e-11
  4.36516e+15  7.41229e-11
  4.26580e+15  8.83076e-11
